user_id,top_contributors
2859,"['workout_duration', 'avg_hr', 'active_energy']"
2860,"['workout_duration', 'resting_hr', 'active_energy']"
2861,"['workout_duration', 'resting_hr', 'avg_hr']"
2862,"['workout_duration', 'active_energy', 'exercise_time']"
2863,"['active_energy', 'distance', 'avg_hr']"
2864,"['avg_hr', 'workout_duration', 'active_energy']"
2865,"['workout_duration', 'resting_hr', 'active_energy']"
2866,"['workout_duration', 'avg_hr', 'sleep_duration']"
2867,"['workout_duration', 'avg_hr', 'active_energy']"
2868,"['workout_duration', 'avg_hr', 'active_energy']"
2869,"['active_energy', 'workout_duration', 'avg_hr']"
2870,"['workout_duration', 'avg_hr', 'active_energy']"
2871,"['workout_duration', 'resting_hr', 'sleep_duration']"
2872,"['active_energy', 'workout_duration', 'distance']"
2873,"['workout_duration', 'steps', 'avg_hr']"
2874,"['workout_duration', 'avg_hr', 'sleep_duration']"
2875,"['workout_duration', 'active_energy', 'steps']"
2876,"['workout_duration', 'avg_hr', 'active_energy']"
2877,"['active_energy', 'avg_hr', 'workout_duration']"
2878,"['active_energy', 'steps', 'workout_duration']"
2879,"['active_energy', 'avg_hr', 'workout_duration']"
2880,"['workout_duration', 'avg_hr', 'active_energy']"
2881,"['workout_duration', 'exercise_time', 'active_energy']"
2882,"['workout_duration', 'active_energy', 'avg_hr']"
2883,"['active_energy', 'workout_duration', 'exercise_time']"
2884,"['workout_duration', 'resting_hr', 'avg_hr']"
2885,"['active_energy', 'workout_duration', 'resting_hr']"
2886,"['workout_duration', 'active_energy', 'resting_hr']"
2887,"['workout_duration', 'distance', 'sleep_duration']"
2888,"['workout_duration', 'avg_hr', 'steps']"
2889,"['active_energy', 'workout_duration', 'steps']"
2890,"['workout_duration', 'avg_hr', 'active_energy']"
2891,"['active_energy', 'workout_duration', 'resting_hr']"
2892,"['active_energy', 'workout_duration', 'avg_hr']"
2893,"['workout_duration', 'active_energy', 'exercise_time']"
2894,"['active_energy', 'workout_duration', 'avg_hr']"
2895,"['workout_duration', 'active_energy', 'resting_hr']"
2896,"['workout_duration', 'active_energy', 'exercise_time']"
2897,"['workout_duration', 'active_energy', 'sleep_duration']"
2898,"['workout_duration', 'active_energy', 'distance']"
2899,"['workout_duration', 'active_energy', 'steps']"
2900,"['workout_duration', 'active_energy', 'avg_hr']"
2901,"['avg_hr', 'workout_duration', 'active_energy']"
2902,"['workout_duration', 'active_energy', 'sleep_duration']"
2903,"['workout_duration', 'avg_hr', 'active_energy']"
2904,"['active_energy', 'workout_duration', 'resting_hr']"
2905,"['active_energy', 'avg_hr', 'workout_duration']"
2906,"['workout_duration', 'active_energy', 'steps']"
2907,"['workout_duration', 'avg_hr', 'steps']"
2908,"['workout_duration', 'active_energy', 'sleep_duration']"
2909,"['workout_duration', 'avg_hr', 'active_energy']"
2910,"['active_energy', 'workout_duration', 'sleep_duration']"
2911,"['active_energy', 'workout_duration', 'distance']"
2912,"['workout_duration', 'avg_hr', 'active_energy']"
2913,"['avg_hr', 'distance', 'active_energy']"
2914,"['workout_duration', 'active_energy', 'avg_hr']"
2915,"['active_energy', 'workout_duration', 'avg_hr']"
2916,"['avg_hr', 'steps', 'workout_duration']"
2917,"['workout_duration', 'active_energy', 'avg_hr']"
2918,"['workout_duration', 'sleep_duration', 'active_energy']"
2919,"['workout_duration', 'avg_hr', 'active_energy']"
2920,"['active_energy', 'distance', 'avg_hr']"
2921,"['workout_duration', 'active_energy', 'avg_hr']"
2922,"['workout_duration', 'active_energy', 'avg_hr']"
2923,"['workout_duration', 'avg_hr', 'exercise_time']"
2924,"['active_energy', 'workout_duration', 'avg_hr']"
2925,"['avg_hr', 'workout_duration', 'active_energy']"
2926,"['workout_duration', 'active_energy', 'steps']"
2927,"['workout_duration', 'active_energy', 'distance']"
2928,"['workout_duration', 'avg_hr', 'sleep_duration']"
2929,"['workout_duration', 'steps', 'active_energy']"
2930,"['active_energy', 'workout_duration', 'resting_hr']"
2931,"['active_energy', 'workout_duration', 'avg_hr']"
2932,"['workout_duration', 'active_energy', 'avg_hr']"
2933,"['workout_duration', 'exercise_time', 'avg_hr']"
2934,"['active_energy', 'workout_duration', 'avg_hr']"
2935,"['workout_duration', 'active_energy', 'distance']"
2936,"['workout_duration', 'avg_hr', 'active_energy']"
2937,"['workout_duration', 'avg_hr', 'active_energy']"
2938,"['workout_duration', 'avg_hr', 'steps']"
2939,"['avg_hr', 'active_energy', 'workout_duration']"
2940,"['avg_hr', 'active_energy', 'distance']"
2941,"['workout_duration', 'active_energy', 'avg_hr']"
2942,"['workout_duration', 'active_energy', 'exercise_time']"
2943,"['workout_duration', 'avg_hr', 'active_energy']"
2944,"['workout_duration', 'sleep_duration', 'active_energy']"
2945,"['workout_duration', 'active_energy', 'avg_hr']"
2946,"['workout_duration', 'avg_hr', 'exercise_time']"
2947,"['workout_duration', 'active_energy', 'sleep_duration']"
2948,"['workout_duration', 'active_energy', 'distance']"
2949,"['workout_duration', 'avg_hr', 'distance']"
2950,"['active_energy', 'avg_hr', 'exercise_time']"
2951,"['workout_duration', 'active_energy', 'steps']"
2952,"['active_energy', 'workout_duration', 'resting_hr']"
2953,"['exercise_time', 'sleep_duration', 'workout_duration']"
2954,"['workout_duration', 'active_energy', 'resting_hr']"
2955,"['avg_hr', 'workout_duration', 'active_energy']"
2956,"['workout_duration', 'active_energy', 'sleep_duration']"
2957,"['workout_duration', 'active_energy', 'distance']"
2958,"['active_energy', 'workout_duration', 'avg_hr']"
2959,"['active_energy', 'workout_duration', 'avg_hr']"
2960,"['active_energy', 'exercise_time', 'workout_duration']"
2961,"['active_energy', 'distance', 'workout_duration']"
2962,"['workout_duration', 'active_energy', 'distance']"
2963,"['workout_duration', 'active_energy', 'steps']"
2964,"['workout_duration', 'active_energy', 'resting_hr']"
2965,"['workout_duration', 'active_energy', 'avg_hr']"
2966,"['workout_duration', 'active_energy', 'avg_hr']"
2967,"['workout_duration', 'avg_hr', 'steps']"
2968,"['workout_duration', 'active_energy', 'resting_hr']"
2969,"['workout_duration', 'active_energy', 'avg_hr']"
2970,"['workout_duration', 'active_energy', 'avg_hr']"
2971,"['avg_hr', 'resting_hr', 'workout_duration']"
2972,"['workout_duration', 'active_energy', 'distance']"
2973,"['workout_duration', 'exercise_time', 'active_energy']"
2974,"['active_energy', 'workout_duration', 'avg_hr']"
2975,"['workout_duration', 'active_energy', 'exercise_time']"
2976,"['avg_hr', 'workout_duration', 'steps']"
2977,"['avg_hr', 'active_energy', 'workout_duration']"
2978,"['workout_duration', 'avg_hr', 'active_energy']"
2979,"['workout_duration', 'avg_hr', 'active_energy']"
2980,"['workout_duration', 'avg_hr', 'distance']"
2981,"['workout_duration', 'active_energy', 'distance']"
2982,"['workout_duration', 'active_energy', 'exercise_time']"
2983,"['workout_duration', 'active_energy', 'avg_hr']"
2984,"['workout_duration', 'active_energy', 'exercise_time']"
2985,"['active_energy', 'steps', 'avg_hr']"
2986,"['workout_duration', 'avg_hr', 'active_energy']"
2987,"['workout_duration', 'exercise_time', 'active_energy']"
2988,"['active_energy', 'workout_duration', 'exercise_time']"
2989,"['workout_duration', 'active_energy', 'avg_hr']"
2990,"['avg_hr', 'workout_duration', 'sleep_duration']"
2991,"['workout_duration', 'avg_hr', 'active_energy']"
2992,"['workout_duration', 'avg_hr', 'exercise_time']"
2993,"['workout_duration', 'active_energy', 'exercise_time']"
2994,"['workout_duration', 'avg_hr', 'active_energy']"
2995,"['active_energy', 'workout_duration', 'avg_hr']"
2996,"['workout_duration', 'active_energy', 'resting_hr']"
2997,"['workout_duration', 'active_energy', 'avg_hr']"
2998,"['active_energy', 'avg_hr', 'workout_duration']"
2999,"['active_energy', 'workout_duration', 'exercise_time']"
3000,"['workout_duration', 'active_energy', 'resting_hr']"
3001,"['workout_duration', 'active_energy', 'avg_hr']"
3002,"['workout_duration', 'steps', 'sleep_duration']"
3003,"['active_energy', 'workout_duration', 'avg_hr']"
3004,"['active_energy', 'steps', 'exercise_time']"
3005,"['workout_duration', 'distance', 'exercise_time']"
3006,"['avg_hr', 'resting_hr', 'active_energy']"
3007,"['workout_duration', 'active_energy', 'exercise_time']"
3008,"['active_energy', 'steps', 'workout_duration']"
3009,"['active_energy', 'avg_hr', 'workout_duration']"
3010,"['resting_hr', 'exercise_time', 'distance']"
3011,"['workout_duration', 'sleep_duration', 'distance']"
3012,"['workout_duration', 'exercise_time', 'sleep_duration']"
3013,"['workout_duration', 'active_energy', 'avg_hr']"
3014,"['workout_duration', 'active_energy', 'avg_hr']"
3015,"['active_energy', 'distance', 'resting_hr']"
3016,"['workout_duration', 'exercise_time', 'steps']"
3017,"['workout_duration', 'active_energy', 'avg_hr']"
3018,"['workout_duration', 'active_energy', 'resting_hr']"
3019,"['active_energy', 'workout_duration', 'resting_hr']"
3020,"['workout_duration', 'avg_hr', 'distance']"
3021,"['workout_duration', 'resting_hr', 'active_energy']"
3022,"['active_energy', 'workout_duration', 'sleep_duration']"
3023,"['workout_duration', 'avg_hr', 'active_energy']"
3024,"['workout_duration', 'active_energy', 'avg_hr']"
3025,"['workout_duration', 'avg_hr', 'active_energy']"
3026,"['workout_duration', 'avg_hr', 'active_energy']"
3027,"['workout_duration', 'avg_hr', 'active_energy']"
3028,"['workout_duration', 'active_energy', 'avg_hr']"
3029,"['workout_duration', 'active_energy', 'exercise_time']"
3030,"['workout_duration', 'active_energy', 'steps']"
3031,"['avg_hr', 'workout_duration', 'steps']"
3032,"['workout_duration', 'avg_hr', 'active_energy']"
3033,"['workout_duration', 'active_energy', 'resting_hr']"
3034,"['workout_duration', 'active_energy', 'steps']"
3035,"['active_energy', 'workout_duration', 'avg_hr']"
3036,"['workout_duration', 'active_energy', 'avg_hr']"
3037,"['workout_duration', 'active_energy', 'sleep_duration']"
3038,"['active_energy', 'workout_duration', 'exercise_time']"
3039,"['workout_duration', 'active_energy', 'avg_hr']"
3040,"['workout_duration', 'active_energy', 'sleep_duration']"
3041,"['workout_duration', 'active_energy', 'resting_hr']"
3042,"['active_energy', 'avg_hr', 'workout_duration']"
3043,"['workout_duration', 'active_energy', 'avg_hr']"
3044,"['workout_duration', 'avg_hr', 'active_energy']"
3045,"['workout_duration', 'sleep_duration', 'avg_hr']"
3046,"['workout_duration', 'active_energy', 'steps']"
3047,"['workout_duration', 'active_energy', 'resting_hr']"
3048,"['workout_duration', 'active_energy', 'avg_hr']"
3049,"['workout_duration', 'steps', 'avg_hr']"
3050,"['workout_duration', 'active_energy', 'exercise_time']"
3051,"['workout_duration', 'active_energy', 'resting_hr']"
3052,"['active_energy', 'exercise_time', 'avg_hr']"
3053,"['workout_duration', 'avg_hr', 'steps']"
3054,"['workout_duration', 'steps', 'active_energy']"
3055,"['avg_hr', 'active_energy', 'sleep_duration']"
3056,"['avg_hr', 'active_energy', 'workout_duration']"
3057,"['avg_hr', 'workout_duration', 'active_energy']"
3058,"['active_energy', 'workout_duration', 'steps']"
3059,"['workout_duration', 'avg_hr', 'resting_hr']"
3060,"['workout_duration', 'active_energy', 'resting_hr']"
3061,"['active_energy', 'workout_duration', 'avg_hr']"
3062,"['workout_duration', 'active_energy', 'avg_hr']"
3063,"['workout_duration', 'active_energy', 'sleep_duration']"
3064,"['avg_hr', 'workout_duration', 'active_energy']"
3065,"['workout_duration', 'avg_hr', 'active_energy']"
3066,"['active_energy', 'workout_duration', 'exercise_time']"
3067,"['workout_duration', 'active_energy', 'resting_hr']"
3068,"['active_energy', 'workout_duration', 'steps']"
3069,"['workout_duration', 'active_energy', 'avg_hr']"
3070,"['workout_duration', 'active_energy', 'avg_hr']"
3071,"['workout_duration', 'exercise_time', 'resting_hr']"
3072,"['active_energy', 'workout_duration', 'resting_hr']"
3073,"['active_energy', 'workout_duration', 'sleep_duration']"
3074,"['workout_duration', 'sleep_duration', 'distance']"
3075,"['active_energy', 'workout_duration', 'avg_hr']"
3076,"['workout_duration', 'active_energy', 'sleep_duration']"
3077,"['workout_duration', 'distance', 'resting_hr']"
3078,"['workout_duration', 'avg_hr', 'active_energy']"
3079,"['workout_duration', 'avg_hr', 'steps']"
3080,"['workout_duration', 'avg_hr', 'active_energy']"
3081,"['active_energy', 'workout_duration', 'avg_hr']"
3082,"['workout_duration', 'distance', 'sleep_duration']"
3083,"['avg_hr', 'workout_duration', 'active_energy']"
3084,"['workout_duration', 'distance', 'steps']"
3085,"['workout_duration', 'avg_hr', 'active_energy']"
3086,"['workout_duration', 'active_energy', 'distance']"
3087,"['workout_duration', 'avg_hr', 'resting_hr']"
3088,"['workout_duration', 'resting_hr', 'avg_hr']"
3089,"['avg_hr', 'workout_duration', 'active_energy']"
3090,"['workout_duration', 'avg_hr', 'sleep_duration']"
3091,"['active_energy', 'avg_hr', 'workout_duration']"
3092,"['active_energy', 'resting_hr', 'avg_hr']"
3093,"['active_energy', 'avg_hr', 'sleep_duration']"
3094,"['workout_duration', 'active_energy', 'exercise_time']"
3095,"['active_energy', 'workout_duration', 'sleep_duration']"
3096,"['active_energy', 'avg_hr', 'sleep_duration']"
3097,"['workout_duration', 'active_energy', 'avg_hr']"
3098,"['active_energy', 'avg_hr', 'resting_hr']"
3099,"['workout_duration', 'active_energy', 'exercise_time']"
3100,"['active_energy', 'workout_duration', 'steps']"
3101,"['workout_duration', 'active_energy', 'avg_hr']"
3102,"['workout_duration', 'sleep_duration', 'distance']"
3103,"['workout_duration', 'active_energy', 'exercise_time']"
3104,"['workout_duration', 'active_energy', 'resting_hr']"
3105,"['sleep_duration', 'workout_duration', 'exercise_time']"
3106,"['workout_duration', 'avg_hr', 'active_energy']"
3107,"['workout_duration', 'resting_hr', 'active_energy']"
3108,"['workout_duration', 'active_energy', 'avg_hr']"
3109,"['workout_duration', 'active_energy', 'avg_hr']"
3110,"['workout_duration', 'active_energy', 'resting_hr']"
3111,"['workout_duration', 'active_energy', 'sleep_duration']"
3112,"['workout_duration', 'exercise_time', 'active_energy']"
3113,"['avg_hr', 'workout_duration', 'active_energy']"
3114,"['active_energy', 'avg_hr', 'workout_duration']"
3115,"['workout_duration', 'active_energy', 'avg_hr']"
3116,"['active_energy', 'workout_duration', 'exercise_time']"
3117,"['workout_duration', 'active_energy', 'avg_hr']"
3118,"['workout_duration', 'active_energy', 'distance']"
3119,"['workout_duration', 'active_energy', 'sleep_duration']"
3120,"['avg_hr', 'workout_duration', 'sleep_duration']"
3121,"['avg_hr', 'active_energy', 'workout_duration']"
3122,"['active_energy', 'sleep_duration', 'workout_duration']"
3123,"['workout_duration', 'active_energy', 'avg_hr']"
3124,"['workout_duration', 'avg_hr', 'distance']"
3125,"['workout_duration', 'active_energy', 'sleep_duration']"
3126,"['workout_duration', 'active_energy', 'avg_hr']"
3127,"['active_energy', 'workout_duration', 'avg_hr']"
3128,"['workout_duration', 'resting_hr', 'active_energy']"
3129,"['workout_duration', 'avg_hr', 'active_energy']"
3130,"['workout_duration', 'avg_hr', 'steps']"
3131,"['workout_duration', 'active_energy', 'resting_hr']"
3132,"['workout_duration', 'active_energy', 'avg_hr']"
3133,"['workout_duration', 'active_energy', 'exercise_time']"
3134,"['workout_duration', 'exercise_time', 'active_energy']"
3135,"['avg_hr', 'workout_duration', 'active_energy']"
3136,"['workout_duration', 'active_energy', 'steps']"
3137,"['workout_duration', 'avg_hr', 'active_energy']"
3138,"['sleep_duration', 'workout_duration', 'avg_hr']"
3139,"['active_energy', 'workout_duration', 'exercise_time']"
3140,"['workout_duration', 'active_energy', 'avg_hr']"
3141,"['workout_duration', 'exercise_time', 'active_energy']"
3142,"['workout_duration', 'active_energy', 'distance']"
3143,"['workout_duration', 'exercise_time', 'active_energy']"
3144,"['workout_duration', 'active_energy', 'avg_hr']"
3145,"['workout_duration', 'active_energy', 'steps']"
3146,"['workout_duration', 'active_energy', 'exercise_time']"
3147,"['workout_duration', 'active_energy', 'distance']"
3148,"['avg_hr', 'workout_duration', 'active_energy']"
3149,"['workout_duration', 'active_energy', 'avg_hr']"
3150,"['workout_duration', 'avg_hr', 'steps']"
