sex,age,weight_kg,height_cm,activity_level,tdee,protein_needed_g,fats_needed_g,carbs_needed_g,water_needed_liters,steps,walking_running_minutes,flights_climbed,cardio_vo2max,cardio_recovery_bpm,cholesterol_mg,saturated_fat_g,monounsaturated_fat_g,polyunsaturated_fat_g,trans_fats_g
Female,59,63,177,moderate,1984.3875,99.21937500000001,66.14625,248.0484375,2.079,10412,79,42,57,26,195,10,17,16,1
Female,30,66,184,light,2061.125,103.05625,68.70416666666667,257.640625,2.178,13077,78,4,47,21,281,6,14,18,4
Male,58,49,157,light,1631.09375,81.5546875,54.369791666666664,203.88671875,1.617,13315,117,29,56,24,100,12,13,11,4
Female,34,46,171,very_active,2275.725,113.78625,75.8575,284.465625,1.518,15834,56,48,54,35,74,14,11,8,4
Male,26,74,170,very_active,3187.25,159.3625,106.24166666666666,398.40625,2.442,5314,68,42,39,21,293,19,9,14,3
Female,58,91,175,sedentary,1863.3,93.165,62.11,232.9125,3.003,7412,69,7,48,34,207,13,6,9,4
Male,18,83,189,sedentary,2311.5,115.575,77.05,288.9375,2.7390000000000003,6883,101,41,43,38,82,16,13,19,3
Male,19,48,170,sedentary,1743.0,87.15,58.099999999999994,217.875,1.584,14384,66,11,42,18,142,12,18,17,2
Female,46,77,174,very_active,2786.35,139.3175,92.87833333333333,348.29375,2.541,13051,47,41,44,14,55,6,11,10,0
Male,50,57,150,sedentary,1515.0,75.75,50.5,189.375,1.881,11216,75,12,45,13,286,19,13,17,1
Male,27,64,155,sedentary,1774.5,88.72500000000001,59.150000000000006,221.8125,2.112,14695,99,25,31,21,210,12,15,13,1
Male,57,98,172,moderate,2751.25,137.5625,91.70833333333333,343.90625,3.234,10902,32,17,58,25,178,7,13,9,2
Male,38,51,172,sedentary,1680.0,84.0,56.0,210.0,1.683,16187,35,41,33,18,57,7,14,9,4
Male,45,59,172,light,1986.875,99.34375,66.22916666666667,248.359375,1.947,15288,32,48,50,34,72,13,9,11,0
Male,28,67,181,very_active,3165.875,158.29375000000002,105.52916666666665,395.734375,2.2110000000000003,17210,30,19,47,12,214,17,11,6,2
Female,51,58,179,active,2212.74375,110.63718750000001,73.758125,276.59296875,1.9140000000000001,9884,20,15,58,30,265,13,9,7,2
Male,25,67,162,moderate,2421.875,121.09375,80.72916666666667,302.734375,2.2110000000000003,13559,26,36,46,12,72,19,19,16,1
Male,39,63,167,very_active,2819.125,140.95625,93.97083333333333,352.390625,2.079,6688,90,2,39,35,270,13,7,6,3
Female,25,98,172,very_active,3361.1,168.055,112.03666666666666,420.1375,3.234,17114,71,26,56,27,233,8,14,14,3
Female,32,73,164,light,1971.75,98.5875,65.725,246.46875,2.4090000000000003,8369,119,14,50,26,18,16,12,14,4
Female,34,64,182,sedentary,1735.8,86.79,57.86,216.975,2.112,14938,100,33,38,37,112,18,12,16,4
Female,40,73,170,light,1968.3125,98.415625,65.61041666666667,246.0390625,2.4090000000000003,7023,61,44,44,19,62,11,13,18,2
Female,41,68,188,sedentary,1786.8,89.34,59.559999999999995,223.35,2.244,18982,95,21,57,11,183,17,15,6,4
Female,62,62,172,sedentary,1468.8,73.44,48.96,183.6,2.0460000000000003,6967,25,39,41,33,276,12,18,7,3
Female,36,54,176,very_active,2468.1,123.405,82.27,308.5125,1.782,10423,65,22,50,20,161,19,16,10,0
Male,22,85,167,sedentary,2146.5,107.325,71.55,268.3125,2.805,9450,11,48,57,33,242,19,10,9,1
Male,49,52,173,moderate,2109.9375,105.496875,70.33125,263.7421875,1.7160000000000002,15213,21,3,56,12,144,17,6,15,3
Female,61,70,189,moderate,2193.6375000000003,109.68187500000002,73.12125,274.20468750000003,2.31,6215,16,40,55,32,145,19,7,19,4
Male,18,73,156,moderate,2511.0,125.55000000000001,83.69999999999999,313.875,2.4090000000000003,3390,6,22,38,32,80,17,17,18,1
Male,40,54,169,very_active,2662.375,133.11875,88.74583333333334,332.796875,1.782,3232,106,46,43,11,42,9,15,17,1
Male,54,61,176,light,1986.875,99.34375,66.22916666666667,248.359375,2.013,10634,67,8,42,18,292,17,16,9,2
Female,25,46,155,active,1971.24375,98.56218750000001,65.708125,246.40546875,1.518,14498,36,23,57,28,175,19,14,6,4
Female,30,50,176,sedentary,1546.8,77.34,51.559999999999995,193.35,1.6500000000000001,13916,37,20,55,11,68,19,15,6,2
Male,25,49,158,active,2341.6875,117.08437500000001,78.05625,292.7109375,1.617,3233,95,40,35,37,55,5,19,16,1
Female,40,72,180,light,2040.5,102.025,68.01666666666667,255.0625,2.3760000000000003,4391,10,45,48,28,118,19,10,5,2
Male,60,85,170,light,2224.0625,111.203125,74.13541666666667,278.0078125,2.805,14084,0,15,33,11,203,13,5,7,4
Male,18,49,175,very_active,2847.625,142.38125,94.92083333333333,355.953125,1.617,12447,24,24,49,24,54,10,18,16,3
Male,62,62,189,moderate,2319.1875,115.95937500000001,77.30625,289.8984375,2.0460000000000003,17184,41,25,46,33,37,7,6,16,0
Male,41,70,162,moderate,2344.375,117.21875,78.14583333333333,293.046875,2.31,14882,51,48,48,30,242,7,12,15,3
Female,52,64,172,light,1779.25,88.9625,59.30833333333333,222.40625,2.112,17838,23,44,32,12,200,18,15,18,1
Female,41,85,169,very_active,2926.475,146.32375,97.54916666666666,365.809375,2.805,10902,52,8,58,14,235,18,12,11,3
Female,34,93,186,very_active,3346.85,167.3425,111.56166666666667,418.35625,3.069,15879,106,14,43,20,14,14,10,15,2
Male,22,71,177,sedentary,2053.5,102.67500000000001,68.44999999999999,256.6875,2.343,12911,55,38,46,36,143,5,7,9,4
Female,37,93,166,moderate,2513.3250000000003,125.66625000000002,83.7775,314.16562500000003,3.069,3427,62,32,42,33,76,17,18,11,3
Male,38,56,177,light,2036.71875,101.8359375,67.890625,254.58984375,1.848,3731,80,0,38,16,262,12,6,13,3
Female,57,51,151,active,1738.36875,86.91843750000001,57.945625,217.29609375,1.683,3799,7,4,56,15,184,6,17,10,4
Male,48,47,174,moderate,2049.875,102.49375,68.32916666666667,256.234375,1.5510000000000002,10025,58,8,30,23,54,16,10,6,2
Male,63,54,155,sedentary,1438.5,71.925,47.95,179.8125,1.782,17481,44,43,54,38,3,5,5,5,0
Male,53,78,160,very_active,2888.0,144.4,96.26666666666667,361.0,2.5740000000000003,10624,26,5,46,10,298,11,18,5,3
Female,28,69,187,light,2141.90625,107.0953125,71.396875,267.73828125,2.277,17961,51,27,45,35,39,18,14,14,1
Female,32,79,155,moderate,2228.5125000000003,111.42562500000003,74.28375,278.56406250000003,2.607,11232,17,44,47,26,229,15,10,13,2
Female,36,60,160,active,2171.775,108.58875,72.3925,271.471875,1.98,6367,90,25,31,26,285,13,13,18,2
Female,24,46,163,sedentary,1437.3,71.865,47.91,179.6625,1.518,16262,85,27,43,23,137,10,11,10,3
Male,45,68,151,sedentary,1684.5,84.22500000000001,56.15,210.5625,2.244,8229,15,39,51,19,102,12,13,10,4
Female,60,54,189,moderate,1953.3875,97.669375,65.11291666666666,244.1734375,1.782,16747,65,14,52,39,6,12,6,8,3
Female,22,82,152,active,2585.775,129.28875000000002,86.1925,323.221875,2.706,7261,4,5,56,17,163,13,15,16,3
Male,22,66,184,sedentary,2046.0,102.30000000000001,68.19999999999999,255.75,2.178,6466,81,26,46,17,275,11,18,18,4
Male,47,70,182,light,2210.3125,110.515625,73.67708333333333,276.2890625,2.31,16785,2,37,32,23,48,13,9,6,1
Male,49,87,173,sedentary,2053.5,102.67500000000001,68.44999999999999,256.6875,2.871,6088,90,3,31,16,95,19,13,14,4
Female,25,99,168,active,3025.65,151.2825,100.855,378.20625,3.2670000000000003,16015,117,10,37,15,58,13,11,7,3
Male,27,83,167,very_active,3313.125,165.65625,110.4375,414.140625,2.7390000000000003,4115,80,20,54,13,230,16,13,7,0
Male,55,71,173,very_active,2890.375,144.51875,96.34583333333333,361.296875,2.343,7578,79,29,58,10,176,15,18,12,4
Male,64,73,184,moderate,2425.75,121.28750000000001,80.85833333333333,303.21875,2.4090000000000003,5590,69,17,31,24,89,5,15,10,1
Female,49,91,150,active,2486.5875,124.32937500000001,82.88625,310.8234375,3.003,10372,114,34,31,34,281,10,10,11,4
Male,45,82,185,sedentary,2107.5,105.375,70.25,263.4375,2.706,6573,6,2,55,24,35,16,19,13,4
Female,34,64,174,sedentary,1675.8,83.79,55.85999999999999,209.475,2.112,5978,49,11,38,10,170,12,11,5,2
Female,48,71,183,very_active,2760.225,138.01125,92.0075,345.028125,2.343,13639,13,26,59,29,125,14,14,6,2
Male,25,85,174,very_active,3453.25,172.66250000000002,115.10833333333332,431.65625,2.805,12422,37,29,49,12,298,13,9,19,3
Male,57,98,165,light,2380.46875,119.0234375,79.34895833333333,297.55859375,3.234,13858,103,20,50,32,203,19,10,13,3
Female,42,64,183,very_active,2684.225,134.21125,89.47416666666666,335.528125,2.112,7975,78,37,58,14,288,8,5,9,4
Male,26,88,178,light,2567.8125,128.390625,85.59375,320.9765625,2.904,7925,110,20,56,14,96,17,5,8,0
Male,19,63,168,sedentary,1908.0,95.4,63.599999999999994,238.5,2.079,13786,46,37,54,13,237,6,6,5,3
Female,32,64,172,light,1916.75,95.8375,63.891666666666666,239.59375,2.112,17716,111,39,35,26,172,15,15,13,4
Female,20,79,168,light,2171.125,108.55625,72.37083333333334,271.390625,2.607,4995,32,14,55,30,87,13,18,15,4
Male,53,91,174,moderate,2693.125,134.65625,89.77083333333333,336.640625,3.003,16844,42,17,41,29,16,13,8,17,4
Female,21,46,165,very_active,2327.975,116.39875,77.59916666666666,290.996875,1.518,6891,90,28,54,23,139,16,15,13,4
Male,31,74,158,light,2169.0625,108.453125,72.30208333333333,271.1328125,2.442,18522,28,47,38,35,253,12,13,8,4
Male,58,97,150,sedentary,1947.0,97.35000000000001,64.9,243.375,3.201,10145,56,37,36,38,277,7,11,13,2
Male,58,78,168,active,2665.125,133.25625,88.8375,333.140625,2.5740000000000003,11498,100,20,59,17,150,9,10,14,1
Female,42,66,182,light,1961.4375,98.071875,65.38125,245.1796875,2.178,12554,4,16,41,11,139,6,19,17,1
Male,27,47,183,very_active,2819.125,140.95625,93.97083333333333,352.390625,1.5510000000000002,5102,92,40,55,17,113,18,5,5,4
Male,38,50,165,moderate,2086.6875,104.33437500000001,69.55625,260.8359375,1.6500000000000001,6030,95,17,54,10,67,7,9,19,3
Male,53,59,189,sedentary,1813.5,90.67500000000001,60.449999999999996,226.6875,1.947,11524,59,36,34,38,178,5,15,9,0
Female,29,71,167,moderate,2244.0125000000003,112.20062500000002,74.80041666666666,280.50156250000003,2.343,11107,116,37,45,13,124,8,16,5,4
Female,44,54,183,active,2247.24375,112.3621875,74.908125,280.90546875,1.782,19626,69,11,34,28,232,9,17,8,0
Female,57,53,174,light,1610.8125,80.540625,53.693749999999994,201.3515625,1.749,17935,1,10,41,14,146,16,8,16,2
Female,19,77,155,light,2038.78125,101.9390625,67.959375,254.84765625,2.541,12624,69,47,53,38,110,6,9,9,1
Female,30,76,170,very_active,2871.85,143.5925,95.72833333333332,358.98125,2.508,18823,109,48,55,14,237,19,15,18,2
Male,49,92,155,light,2267.03125,113.3515625,75.56770833333333,283.37890625,3.036,10863,42,19,49,30,2,19,13,15,3
Female,48,50,181,sedentary,1476.3,73.815,49.21,184.5375,1.6500000000000001,6109,3,8,38,37,210,7,16,7,3
Female,33,85,188,active,2930.775,146.53875000000002,97.6925,366.346875,2.805,15482,55,0,52,29,24,16,7,6,4
Female,49,80,180,moderate,2354.4500000000003,117.72250000000003,78.48166666666667,294.30625000000003,2.64,4550,92,2,36,33,183,10,8,10,3
Male,49,46,159,active,2093.71875,104.68593750000001,69.790625,261.71484375,1.518,3646,58,20,58,28,60,10,12,15,3
Female,51,73,179,light,1970.03125,98.5015625,65.66770833333334,246.25390625,2.4090000000000003,16407,88,22,48,21,122,19,7,17,2
Female,28,48,167,moderate,1895.2625,94.763125,63.17541666666667,236.9078125,1.584,15700,8,8,49,29,54,11,17,7,0
Male,27,45,173,very_active,2662.375,133.11875,88.74583333333334,332.796875,1.485,3537,119,18,52,10,162,16,7,14,1
Female,32,63,158,active,2236.4625,111.823125,74.54875,279.5578125,2.079,17166,2,44,40,16,186,13,17,5,3
Male,34,70,180,moderate,2573.0,128.65,85.76666666666667,321.625,2.31,9572,89,45,56,26,38,8,13,15,3
Male,57,69,164,moderate,2224.25,111.2125,74.14166666666667,278.03125,2.277,3234,47,18,59,11,184,9,9,17,2
Male,35,54,153,moderate,2055.6875,102.78437500000001,68.52291666666666,256.9609375,1.782,17067,42,22,50,20,82,15,14,9,1
Male,26,97,189,sedentary,2431.5,121.575,81.05,303.9375,3.201,12696,90,26,41,16,194,6,5,6,2
Male,42,59,158,active,2367.5625,118.37812500000001,78.91874999999999,295.9453125,1.947,17150,99,26,32,26,33,10,11,19,0
Female,57,66,158,moderate,1862.325,93.11625000000001,62.0775,232.790625,2.178,4909,95,38,46,36,112,8,11,6,2
Male,31,95,175,active,3266.71875,163.3359375,108.890625,408.33984375,3.1350000000000002,15150,0,35,36,12,229,9,19,19,1
Male,42,92,153,moderate,2590.4375,129.521875,86.34791666666666,323.8046875,3.036,3080,56,11,51,38,282,11,10,8,1
Female,39,65,166,very_active,2529.85,126.4925,84.32833333333332,316.23125,2.145,5083,52,26,39,31,286,10,10,8,3
Male,47,66,165,very_active,2776.375,138.81875,92.54583333333333,347.046875,2.178,16378,117,45,52,15,154,12,7,8,0
Female,37,80,164,very_active,2810.1,140.505,93.67,351.2625,2.64,18217,15,33,44,31,164,10,7,11,4
Female,38,78,184,light,2171.125,108.55625,72.37083333333334,271.390625,2.5740000000000003,5670,50,32,59,20,181,14,14,5,3
Female,61,74,154,moderate,1916.575,95.82875000000001,63.88583333333333,239.571875,2.442,6751,111,27,31,38,238,18,15,17,2
Male,49,69,154,light,1942.1875,97.109375,64.73958333333333,242.7734375,2.277,14744,74,30,42,27,136,12,13,12,2
Male,63,89,169,active,2822.53125,141.1265625,94.084375,352.81640625,2.9370000000000003,8261,89,31,57,27,265,17,5,16,1
Male,38,72,164,light,2145.0,107.25,71.5,268.125,2.3760000000000003,17691,103,49,33,31,186,18,11,17,1
Female,52,45,167,active,1850.49375,92.52468750000001,61.683125000000004,231.31171875,1.485,9852,54,19,47,19,39,18,17,14,1
Male,49,93,151,active,2818.21875,140.91093750000002,93.940625,352.27734375,3.069,4494,0,39,53,14,166,8,16,13,4
Male,47,89,178,active,3057.5625,152.878125,101.91874999999999,382.1953125,2.9370000000000003,3672,89,34,52,39,259,16,15,14,4
Male,56,48,162,light,1674.0625,83.703125,55.802083333333336,209.2578125,1.584,11630,27,30,30,32,142,11,14,17,3
Female,29,51,153,moderate,1798.3875,89.919375,59.94625,224.7984375,1.683,13268,52,30,31,32,203,7,11,18,4
Female,58,93,159,light,2025.03125,101.2515625,67.50104166666667,253.12890625,3.069,3444,57,37,31,30,175,5,12,19,1
Male,64,53,180,moderate,2077.0,103.85000000000001,69.23333333333333,259.625,1.749,12157,72,21,33,33,261,17,10,10,3
Male,35,80,157,moderate,2497.4375,124.871875,83.24791666666665,312.1796875,2.64,14982,59,44,32,35,251,13,12,8,3
Male,38,63,152,active,2406.375,120.31875000000001,80.2125,300.796875,2.079,11655,58,40,46,31,199,13,5,10,0
Male,30,45,158,light,1777.1875,88.859375,59.239583333333336,222.1484375,1.485,5287,107,8,57,24,198,10,5,14,4
Female,38,54,179,moderate,2027.0125,101.35062500000001,67.56708333333333,253.3765625,1.782,14957,21,8,43,30,195,19,13,11,2
Female,25,80,160,very_active,2876.6,143.83,95.88666666666666,359.575,2.64,7008,7,14,31,29,76,6,16,10,2
Female,63,53,184,moderate,1866.2,93.31,62.20666666666667,233.275,1.749,14696,48,12,45,32,18,12,8,15,0
Female,57,89,186,very_active,3052.35,152.6175,101.74499999999999,381.54375,2.9370000000000003,12104,41,21,40,13,61,14,7,5,1
Male,63,90,162,light,2203.4375,110.171875,73.44791666666667,275.4296875,2.97,3496,26,15,54,30,280,10,10,9,0
Male,24,86,185,light,2614.21875,130.7109375,87.140625,326.77734375,2.838,4463,38,31,42,30,249,11,14,12,1
Male,40,76,162,light,2169.0625,108.453125,72.30208333333333,271.1328125,2.508,15459,82,1,30,10,226,17,16,19,4
Female,61,76,161,moderate,2015.3875,100.76937500000001,67.17958333333334,251.9234375,2.508,19877,24,25,54,24,126,5,17,12,4
Male,49,50,186,sedentary,1707.0,85.35000000000001,56.900000000000006,213.375,1.6500000000000001,12884,37,13,52,26,57,7,16,16,3
Female,28,92,159,moderate,2499.7625000000003,124.98812500000003,83.32541666666667,312.47031250000003,3.036,5723,84,37,31,28,203,19,13,14,3
Female,39,82,158,moderate,2249.8250000000003,112.49125000000002,74.99416666666667,281.22812500000003,2.706,7761,23,33,31,23,242,5,14,13,3
Male,39,61,156,active,2406.375,120.31875000000001,80.2125,300.796875,2.013,10630,23,7,50,36,251,14,15,8,3
Male,60,54,151,active,2050.59375,102.52968750000001,68.353125,256.32421875,1.782,19375,59,35,58,28,198,5,8,14,2
Male,42,94,172,moderate,2805.5,140.275,93.51666666666667,350.6875,3.1020000000000003,11741,82,20,34,27,239,16,13,10,3
Female,39,71,188,very_active,2905.1,145.255,96.83666666666666,363.1375,2.343,7350,49,45,33,37,138,16,19,11,3
Male,45,98,189,active,3348.65625,167.4328125,111.62187499999999,418.58203125,3.234,3207,110,42,41,11,121,15,9,9,3
Female,46,94,188,moderate,2672.2000000000003,133.61,89.07333333333334,334.02500000000003,3.1020000000000003,7190,65,27,55,15,48,17,17,19,1
Male,30,79,170,sedentary,2049.0,102.45,68.3,256.125,2.607,4883,13,45,55,22,114,5,11,15,3
Female,35,96,172,very_active,3228.1,161.405,107.60333333333332,403.5125,3.168,5886,52,43,58,26,250,8,7,12,0
Female,19,65,178,light,2071.4375,103.571875,69.04791666666667,258.9296875,2.145,19861,31,47,57,15,6,17,7,7,3
Male,46,69,163,moderate,2299.8125,114.99062500000001,76.66041666666666,287.4765625,2.277,11953,105,5,32,30,218,11,16,12,3
Female,38,72,175,moderate,2267.2625000000003,113.36312500000003,75.57541666666667,283.40781250000003,2.3760000000000003,11381,95,19,49,31,76,11,7,19,2
Female,32,91,154,very_active,2947.85,147.3925,98.26166666666666,368.48125,3.003,16795,91,30,39,14,178,16,12,18,3
Male,44,59,180,active,2587.5,129.375,86.25,323.4375,1.947,12638,47,32,49,16,144,17,18,9,1
Female,48,48,174,active,2012.2125,100.61062500000001,67.07375,251.5265625,1.584,7931,38,43,47,10,153,9,10,5,4
Male,32,73,180,active,2932.5,146.625,97.75,366.5625,2.4090000000000003,12855,39,6,50,22,120,16,13,17,3
Female,40,53,169,light,1684.71875,84.2359375,56.157291666666666,210.58984375,1.749,8724,41,7,50,28,123,10,13,10,3
Male,41,71,166,very_active,2940.25,147.01250000000002,98.00833333333333,367.53125,2.343,15420,110,8,50,31,149,6,12,6,3
Male,61,70,151,very_active,2553.125,127.65625,85.10416666666667,319.140625,2.31,7060,103,1,56,10,267,9,5,19,2
Female,30,63,174,active,2426.2125,121.31062500000002,80.87375,303.2765625,2.079,7765,76,16,56,22,0,11,10,11,4
Female,39,72,162,active,2374.4625,118.72312500000001,79.14875,296.8078125,2.3760000000000003,9553,75,44,39,20,160,18,8,19,2
Female,60,61,188,sedentary,1588.8,79.44,52.96,198.6,2.013,10378,7,36,30,36,243,13,8,19,2
Female,54,87,177,sedentary,1854.3,92.715,61.809999999999995,231.7875,2.871,10130,78,41,35,16,250,10,7,13,2
Female,50,85,155,moderate,2182.0125000000003,109.10062500000002,72.73375000000001,272.75156250000003,2.805,6186,25,43,40,29,63,16,16,7,1
Male,20,86,152,moderate,2658.25,132.9125,88.60833333333333,332.28125,2.838,8789,11,16,31,12,298,18,13,18,4
Female,36,94,184,very_active,3323.1,166.155,110.77,415.3875,3.1020000000000003,19122,42,37,36,35,247,14,6,14,1
Male,40,64,167,very_active,2828.625,141.43125,94.2875,353.578125,2.112,10942,50,34,49,34,296,8,5,18,1
Male,46,89,160,light,2289.375,114.46875,76.3125,286.171875,2.9370000000000003,10548,109,46,50,10,114,7,18,8,4
Female,47,84,169,light,2062.84375,103.1421875,68.76145833333334,257.85546875,2.7720000000000002,19944,90,38,50,17,294,13,19,8,1
Male,56,83,154,sedentary,1821.0,91.05000000000001,60.699999999999996,227.625,2.7390000000000003,3296,81,29,50,26,0,11,14,8,4
Male,61,93,168,moderate,2604.0,130.20000000000002,86.8,325.5,3.069,5409,108,5,47,22,40,15,7,7,3
Male,64,97,171,sedentary,2068.5,103.42500000000001,68.94999999999999,258.5625,3.201,4461,99,3,50,23,172,18,17,9,2
Male,42,67,168,sedentary,1818.0,90.9,60.599999999999994,227.25,2.2110000000000003,5268,62,36,48,14,87,17,19,13,1
Female,54,91,165,moderate,2340.8875000000003,117.04437500000002,78.02958333333333,292.61093750000003,3.003,9554,48,34,33,35,97,10,8,19,4
Male,64,76,173,light,2098.59375,104.9296875,69.953125,262.32421875,2.508,19391,114,8,42,33,87,11,8,15,0
Female,25,96,153,moderate,2526.8875000000003,126.34437500000001,84.22958333333334,315.86093750000003,3.168,10358,26,5,47,31,250,19,10,12,1
Female,59,91,164,active,2551.275,127.56375000000001,85.0425,318.909375,3.003,10637,8,12,49,32,140,12,5,14,1
Male,33,77,174,active,2928.1875,146.409375,97.60624999999999,366.0234375,2.541,3660,118,21,58,36,70,9,5,6,4
Female,25,90,184,active,3042.9,152.145,101.43,380.3625,2.97,11907,38,27,54,33,136,7,6,16,0
Female,18,49,163,very_active,2389.725,119.48625,79.65749999999998,298.715625,1.617,9922,64,29,53,38,98,7,8,13,0
Female,61,87,168,light,1999.25,99.9625,66.64166666666667,249.90625,2.871,14953,70,35,42,15,150,17,11,16,3
Male,22,92,187,light,2727.65625,136.3828125,90.921875,340.95703125,3.036,6970,89,1,59,36,174,6,10,14,1
Female,20,78,185,very_active,3182.975,159.14875,106.09916666666666,397.871875,2.5740000000000003,6407,70,35,56,31,166,12,19,6,2
Female,18,84,156,sedentary,1876.8,93.84,62.559999999999995,234.6,2.7720000000000002,12046,115,7,57,36,256,5,15,11,1
Female,21,55,179,active,2419.74375,120.9871875,80.658125,302.46796875,1.8150000000000002,17547,6,44,48,15,223,16,13,9,2
Male,57,94,168,active,2949.75,147.4875,98.32499999999999,368.71875,3.1020000000000003,7760,71,41,46,30,64,12,11,19,2
Female,52,47,174,sedentary,1363.8,68.19,45.46,170.475,1.5510000000000002,16465,79,49,30,17,68,7,16,17,4
